title,category,authors,year,venue,ee,url
A Privacy Technique for Providing Anonymity to Sensor Nodes in a Sensor Network.,ROBOT;PRIVACY,Jeong-Hyo Park; Yong-Hoon Jung; Hoon Ko; Jeong-Jai Kim; Moon-Seog Jun,2011,UCMA (1),https://doi.org/10.1007/978-3-642-20975-8_34,https://dblp.org/db/conf/ucma/ucma2011-1.html#ParkJKKJ11
Localized Privacy Protection in a Cooperative LQG Control System with Multiple Sensors.,ROBOT;PRIVACY,Mengqi Lu; Wen Yang; Chao Yang,2024,ASCC,https://ieeexplore.ieee.org/document/10665461,https://dblp.org/db/conf/ascc/ascc2024.html#LuYY24
State Estimation with Differential Privacy under Scale Enlargement of the Sensor Network.,ROBOT;PRIVACY,Xinqi Yan; Chao Yang 0009,2022,ASCC,https://doi.org/10.23919/ASCC56756.2022.9828316,https://dblp.org/db/conf/ascc/ascc2022.html#YanY22
Approach to Privacy-Preserve Data in Two-Tiered Wireless Sensor Network Based on Linear System and Histogram.,ROBOT;PRIVACY,Van H. Dang; Sven Wohlgemuth; Hiroshi Yoshiura; Thuc Dinh Nguyen; Isao Echizen,2010,FGIT-UNESST,https://doi.org/10.1007/978-3-642-17644-9_3,https://dblp.org/db/conf/fgit/unesst2010.html#DangWYNE10
An Enhanced Data Privacy Mechanism Suitable for Ubiquitous Sensor Networks.,ROBOT;PRIVACY,Jeong-Hyo Park; Yong-Hoon Jung; Kwang-Hyung Lee; Keun-Wang Lee; Moon-Seog Jun,2011,FGIT-GDC,https://doi.org/10.1007/978-3-642-27180-9_17,https://dblp.org/db/conf/fgit/gdc2011.html#ParkJLLJ11
Navigating Privacy Patterns in the Era of Robotaxis.,ROBOT;PRIVACY,Ala'a Al-Momani; David M. Balenson; Zolt; Sebastian Pape 0001; Jonathan Petit; Christoph B,2024,EuroS&P Workshops,https://doi.org/10.1109/EuroSPW61312.2024.00011,https://dblp.org/db/conf/eurosp/eurosp2024w.html#AlMomaniBMPPB24
Shedding light on web privacy impact assessment: A case study of the Ambient Light Sensor API.,ROBOT;PRIVACY,Lukasz Olejnik,2020,EuroS&P Workshops,https://doi.org/10.1109/EuroSPW51379.2020.00048,https://dblp.org/db/conf/eurosp/eurosp2020w.html#Olejnik20
Privacy and Integrity Preserving Secure Data Aggregation in Wireless Sensor Networks.,ROBOT;PRIVACY,Vivaksha J. Jariwala; Devesh C. Jinwala,2014,WOSIS,https://doi.org/10.5220/0004980100490060,https://dblp.org/db/conf/sis/wosis2014.html#JariwalaJ14
A self-adjusting directed random walk approach for enhancing source-location privacy in sensor network routing.,ROBOT;PRIVACY,Liang Zhang,2006,IWCMC,https://doi.org/10.1145/1143549.1143558,https://dblp.org/db/conf/iwcmc/iwcmc2006.html#Zhang06
Privacy-aware probabilistic sampling for data collection in wireless sensor networks.,ROBOT;PRIVACY,Jo; Edith C. H. Ngai; Christian Rohner,2011,IWCMC,https://doi.org/10.1109/IWCMC.2011.5982552,https://dblp.org/db/conf/iwcmc/iwcmc2011.html#GuerreiroNR11
Isolated Adversary Zone for source location privacy in Wireless Sensor Networks.,ROBOT;PRIVACY,Ali Nassiri; Mohammad Abdur Razzaque; Abdul Hanan Abdullah,2016,IWCMC,https://doi.org/10.1109/IWCMC.2016.7577042,https://dblp.org/db/conf/iwcmc/iwcmc2016.html#NassiriRA16
Unexpected Inferences from Sensor Data: A Hidden Privacy Threat in the Internet of Things.,ROBOT;PRIVACY,Jacob Leon Kr,2018,IFIPIoT@WCC,https://doi.org/10.1007/978-3-030-15651-0_13,https://dblp.org/db/conf/ifip/iot2018.html#Kroger18
Privacy-preserving federated learning for in-home monitoring of elderly using wearable biometric sensors.,ROBOT;PRIVACY,Mario A. Bochicchio; Sileshi Nibret Zeleke,2023,AIxAS@AI*IA,https://ceur-ws.org/Vol-3623/AIxAS_2023_paper_9.pdf,https://dblp.org/db/conf/aixas/aixas2023.html#BochicchioZ23
Efficient and privacy-preserving access to sensor data for Internet of Things (IoT) based services.,ROBOT;PRIVACY,Paramasiven Appavoo; Mun Choon Chan; Bhojan Anand; Ee-Chien Chang,2016,COMSNETS,https://doi.org/10.1109/COMSNETS.2016.7439941,https://dblp.org/db/conf/comsnets/comsnets2016.html#AppavooCAC16
Energy-efficient privacy homomorphic encryption scheme for multi-sensor data in WSNs.,ROBOT;PRIVACY,Suraj Verma; Prashant Pillai; Yim-Fun Hu,2015,COMSNETS,https://doi.org/10.1109/COMSNETS.2015.7098719,https://dblp.org/db/conf/comsnets/comsnets2015.html#VermaPH15
Assessing the Performance of Phantom Routing on Source Location Privacy in Wireless Sensor Networks.,ROBOT;PRIVACY,Chen Gu; Matthew Bradbury; Arshad Jhumka; Matthew Leeke,2015,PRDC,https://doi.org/10.1109/PRDC.2015.9,https://dblp.org/db/conf/prdc/prdc2015.html#GuBJL15
Privacy preserving optics for miniature vision sensors.,ROBOT;PRIVACY,Francesco Pittaluga; Sanjeev J. Koppal,2015,CVPR,https://doi.org/10.1109/CVPR.2015.7298628,https://dblp.org/db/conf/cvpr/cvpr2015.html#PittalugaK15
A Protecting Source-Location Privacy Scheme for Wireless Sensor Networks.,ROBOT;PRIVACY,Xu Miao; Guangjie Han; Yu He; Hao Wang 0047; Jinfang Jiang,2018,NAS,https://doi.org/10.1109/NAS.2018.8515721,https://dblp.org/db/conf/nas/nas2018.html#MiaoHHWJ18
Privacy-Protected Data Collection in Wireless Medical Sensor Networks.,ROBOT;PRIVACY,Md. Zakirul Alam Bhuiyan; Mdaliuz Zaman; Guojun Wang 0001; Tian Wang 0001; Jie Wu 0001,2017,NAS,https://doi.org/10.1109/NAS.2017.8026872,https://dblp.org/db/conf/nas/nas2017.html#BhuiyanZWW017
MimiBS: Mimicking Base-Station to provide location privacy protection in wireless sensor networks.,ROBOT;PRIVACY,Yawar Abbas Bangash; Lingfang Zeng; Dan Feng 0001,2015,NAS,https://doi.org/10.1109/NAS.2015.7255210,https://dblp.org/db/conf/nas/nas2015.html#BangashZF15
Location Privacy Protecting Based on Anonymous Technology in Wireless Sensor Networks.,ROBOT;PRIVACY,Xiaoyan Wang; Lu Dong 0003; Chao Xu; Peng Li 0011,2015,PAAP,https://doi.org/10.1109/PAAP.2015.50,https://dblp.org/db/conf/paap/paap2015.html#WangDXL15
Local differential privacy for physical sensor data and sparse recovery.,ROBOT;PRIVACY,Audra McMillan; Anna C. Gilbert,2018,CISS,https://doi.org/10.1109/CISS.2018.8362257,https://dblp.org/db/conf/ciss/ciss2018.html#McMillanG18
Efficiently Preserving Data Privacy Range Queries in Two-Tiered Wireless Sensor Networks.,ROBOT;PRIVACY,Thuc Dinh Nguyen; Thach V. Bui; Van H. Dang; Deokjai Choi 0001,2012,UIC/ATC,https://doi.org/10.1109/UIC-ATC.2012.18,https://dblp.org/db/conf/uic/uic2012.html#NguyenBDC12
Protecting Source Location Privacy in Wireless Sensor Networks with Data Aggregation.,ROBOT;PRIVACY,Wenbo Yang; Wen Tao Zhu,2010,UIC,https://doi.org/10.1007/978-3-642-16355-5_22,https://dblp.org/db/conf/uic/uic2010.html#YangZ10
Novel Efficient and Privacy-Preserving Protocols for Sensor-Based Human Activity Recognition.,ROBOT;PRIVACY,Zakaria Gheid; Yacine Challal,2016,UIC/ATC/ScalCom/CBDCom/IoP/SmartWorld,https://doi.org/10.1109/UIC-ATC-ScalCom-CBDCom-IoP-SmartWorld.2016.0062,https://dblp.org/db/conf/uic/uic2016.html#GheidC16
"Internet of Things (IoT) Privacy-Protected, Fall-Detection System for the Elderly Using the Radar Sensors and Deep Learning.",ROBOT;PRIVACY,Euclides Louren; Leonardo Lorenzo Bravo Roger; Gabriel Gomes de Oliveira; Yuzo Iano; Diego Pajuelo,2020,ISC2,https://doi.org/10.1109/ISC251055.2020.9239074,https://dblp.org/db/conf/isc2/isc2020.html#ChumaROIP20
A Scheme for Testing Privacy State in Pervasive Sensor Networks.,ROBOT;PRIVACY,Yingpeng Sang; Hong Shen 0001,2005,AINA,https://doi.org/10.1109/AINA.2005.60,https://dblp.org/db/conf/aina/aina2005.html#SangS05
Next Generation Mobile Sensors: Review Regarding the Significance of Deep Learning and Privacy Techniques for Data-Driven Soft Sensors.,ROBOT;PRIVACY,Razvan Bocu; Dorin Bocu,2023,AINA (3),https://doi.org/10.1007/978-3-031-28694-0_1,https://dblp.org/db/conf/aina/aina2023-3.html#BocuB23
"Efficient Authentication, Traitor Detection, and Privacy-Preserving for the Most Common Queries in Two-Tiered Wireless Sensor Networks.",ROBOT;PRIVACY,Thach V. Bui; Thuc Dinh Nguyen; Noboru Sonehara; Isao Echizen,2015,AINA,https://doi.org/10.1109/AINA.2015.208,https://dblp.org/db/conf/aina/aina2015.html#BuiNSE15
Privacy-Preserving Ubiquitous Social Mining via Modular and Compositional Virtual Sensors.,ROBOT;PRIVACY,Evangelos Pournaras; Izabela Moise; Dirk Helbing,2015,AINA,https://doi.org/10.1109/AINA.2015.203,https://dblp.org/db/conf/aina/aina2015.html#PournarasMH15
Preserving Source-Location Privacy in Energy-Constrained Wireless Sensor Networks.,ROBOT;PRIVACY,Jianbo Yao; Guangjun Wen,2008,ICDCS Workshops,https://doi.org/10.1109/ICDCS.Workshops.2008.42,https://dblp.org/db/conf/icdcsw/icdcsw2008.html#YaoW08
Pattern Regulator: Protecting Temporal Usage Privacy for Wireless Body Area Sensor Networks.,ROBOT;PRIVACY,Lan Yao; Xiangyang Li; Ge Yu 0001,2013,ICDCS Workshops,https://doi.org/10.1109/ICDCSW.2013.92,https://dblp.org/db/conf/icdcsw/icdcsw2013.html#YaoLY13
"A Holistic Approach to Elderly Safety: Sensor Fusion, Fall Detection, and Privacy-Preserving Techniques.",ROBOT;PRIVACY,Hoa Nguyen; ThuGiang Mai; Minh Nguyen,2023,PSIVT,https://doi.org/10.1007/978-981-97-0376-0_29,https://dblp.org/db/conf/psivt/psivt2023.html#NguyenMN23
Privacy and Security Issues for RFID Healthcare System in Wireless Sensor Networks.,ROBOT;PRIVACY,Jung-Tae Kim,2012,ICHIT (2),https://doi.org/10.1007/978-3-642-32692-9_75,https://dblp.org/db/conf/ichit/ichit2012-2.html#Kim12g
TelosCAM: Identifying Burglar through Networked Sensor-Camera Mates with Privacy Protection.,ROBOT;PRIVACY,Shaojie Tang 0001; Xiang-Yang Li 0001; Haitao Zhang; Jiankang Han; Guojun Dai; Cheng Wang 0001; Xingfa Shen,2011,RTSS,https://doi.org/10.1109/RTSS.2011.37,https://dblp.org/db/conf/rtss/rtss2011.html#TangLZHDWS11
Biosensor-Instrumented xR Headsets: A Double-Edged Sword for User Identity and Privacy Management in the Metaverse.,ROBOT;PRIVACY,Ihs; Mina Jaberi; Tiago H. Falk,2024,ISMAR-Adjunct,https://doi.org/10.1109/ISMAR-Adjunct64951.2024.00012,https://dblp.org/db/conf/ismar/ismar2024a.html#GrichiJF24
Don't Record My Private pARts: Understanding The Role of Sensitive Contexts and Privacy Perceptions in Influencing Attitudes Towards Everyday Augmented Reality Sensor Usage.,ROBOT;PRIVACY,Melvin Abraham; Mohamed Khamis; Mark McGill,2024,ISMAR,https://doi.org/10.1109/ISMAR62088.2024.00090,https://dblp.org/db/conf/ismar/ismar2024.html#AbrahamKM24
A Lightweight and Secure Data Authentication Scheme with Privacy Preservation for Wireless Sensor Networks.,ROBOT;PRIVACY,Hong Zhong 0001; Lili Shao; Jie Cui 0004,2016,NaNA,https://doi.org/10.1109/NaNA.2016.85,https://dblp.org/db/conf/nana/nana2016.html#ZhongSC16
Towards Privacy-Preserving Depression Detection: Experiments on Passive Sensor Signal Data.,ROBOT;PRIVACY,Aijia Yuan; Michael Xu; Hongyi Zhu; Sagar Samtani; Edlin Garcia,2023,ICDH,https://doi.org/10.1109/ICDH60066.2023.00025,https://dblp.org/db/conf/icdh/icdh2023.html#YuanXZSG23
Multi-Level Cartooning for Context-Aware Privacy Protection in Visual Sensor Networks.,ROBOT;PRIVACY,Thomas Winkler 0002; Bernhard Rinner,2014,MediaEval,https://ceur-ws.org/Vol-1263/mediaeval2014_submission_41.pdf,https://dblp.org/db/conf/mediaeval/mediaeval2014.html#Erdelyi0R14
On the Value of Ignorance: Balancing Tracking and Privacy Using a Two-Bit Sensor.,ROBOT;PRIVACY,Jason M. O'Kane,2008,WAFR,https://doi.org/10.1007/978-3-642-00312-7_15,https://dblp.org/db/conf/wafr/wafr2008.html#OKane08
Hybrid SNN-based Privacy-Preserving Fall Detection using Neuromorphic Sensors.,ROBOT;PRIVACY,Shyam Sunder Prasad; Naval Kishore Mehta; Himanshu Kumar; Abeer Banerjee; Sumeet Saurav; Sanjay Singh 0001,2023,ICVGIP,https://doi.org/10.1145/3627631.3627650,https://dblp.org/db/conf/icvgip/icvgip2023.html#PrasadMKBS023
Source-location privacy in energy-constrained sensor network routing.,ROBOT;PRIVACY,Celal; Yanyong Zhang; Wade Trappe,2004,SASN,https://doi.org/10.1145/1029102.1029117,https://dblp.org/db/conf/sasn/sasn2004.html#OzturkZT04
Clustering-based Wake Word Detection in Privacy-aware Acoustic Sensor Networks.,ROBOT;PRIVACY,Timm Koppelmann; Luca Becker; Alexandru Nelus; Rene Glitza; Lea Sch; Rainer Martin 0001,2022,INTERSPEECH,https://doi.org/10.21437/Interspeech.2022-842,https://dblp.org/db/conf/interspeech/interspeech2022.html#KoppelmannBNGS022
Learning a Privacy-Preserving Global Feature Set for Mood Classification Using Smartphone Activity and Sensor Data.,ROBOT;PRIVACY,Sayde King; Mohamed Ebraheem; Khadija Zanna; Tempestt J. Neal,2020,FG,https://doi.org/10.1109/FG47880.2020.00105,https://dblp.org/db/conf/fgr/fg2020.html#KingEZN20
Privacy-Preserving and Dynamic Spatial Range Aggregation Query Processing in Wireless Sensor Networks.,ROBOT;PRIVACY,Lisong Wang; Zhenhai Hu; Liang Liu 0006,2019,DASFAA (3),https://doi.org/10.1007/978-3-030-18590-9_28,https://dblp.org/db/conf/dasfaa/dasfaa2019w.html#WangHL19
Sensor Cloud Data Privacy Protection Model Based on Collaborative Deep Learning.,ROBOT;PRIVACY,Xiaoqian Ran; Yufeng Zhuang; Hongping Wang; Danni Cao; Yulian Cao; Wenjuan Gu,2022,UbiSec,https://doi.org/10.1007/978-981-99-0272-9_29,https://dblp.org/db/conf/ubisec/ubisec2022.html#RanZWCCG22
Securing the Future: Exploring Privacy Risks and Security Questions in Robotic Systems.,ROBOT;ROBOT;PRIVACY,Diba Afroze; Yazhou Tu; Xiali Hei 0001,2023,SmartSP,https://doi.org/10.1007/978-3-031-51630-6_10,https://dblp.org/db/conf/smartsp/smartsp2023.html#AfrozeT023
Preserving privacy in sensor-fog networks.,ROBOT;PRIVACY,Saurabh Kulkarni; Shayan Saha; Ryler Hockenbury,2014,ICITST,https://doi.org/10.1109/ICITST.2014.7038785,https://dblp.org/db/conf/icitst/icitst2014.html#KulkarniSH14
On the Trade-Off between User-Location Privacy and Queried-Location Privacy in Wireless Sensor Networks.,ROBOT;PRIVACY,Ryan Vogt; Mario A. Nascimento; Janelle J. Harms,2009,ADHOC-NOW,https://doi.org/10.1007/978-3-642-04383-3_18,https://dblp.org/db/conf/adhoc-now/adhoc-now2009.html#VogtNH09
Recognizing conversational context in group interaction using privacy-sensitive mobile sensors.,ROBOT;PRIVACY,Dinesh Babu Jayagopi; Taemie Kim; Alex Pentland; Daniel Gatica-Perez,2010,MUM,https://doi.org/10.1145/1899475.1899483,https://dblp.org/db/conf/mum/mum2010.html#JayagopiKPG10
Preserving privacy in secured ZigBee wireless sensor networks.,ROBOT;PRIVACY,Jessye Dos Santos; Christine Hennebert; C,2015,WF-IoT,https://doi.org/10.1109/WF-IoT.2015.7389142,https://dblp.org/db/conf/wf-iot/wf-iot2015.html#SantosHL15
Privacy-Secured Early Detection of Smartphone Users in Danger at Stations Using Depth Sensor and Deep Learning.,ROBOT;PRIVACY,Hiroto Obata; Chinthaka Premachandra,2024,ROSE,https://doi.org/10.1109/ROSE62198.2024.10591096,https://dblp.org/db/conf/rose/rose2024.html#ObataP24
Social Robots in Care and Data Privacy - A European Perspective.,ROBOT;PRIVACY,Felix Carros; Anne Wierling,2023,InfraHealth,https://doi.org/10.48340/ihc2023_p009,https://dblp.org/db/conf/infrahealth/infrahealth2023.html#CarrosW23
Privacy Preserving Mobility Control Protocols in Wireless Sensor Networks.,ROBOT;PRIVACY,Qijun Gu; Xiao Chen 0001,2008,ISPAN,https://doi.org/10.1109/I-SPAN.2008.20,https://dblp.org/db/conf/ispan/ispan2008.html#GuC08
"A Privacy Protected Sleep Quality Prediction Approach Using Ultrawideband Ambient Sensor, Synthetic Data, and Deep Learning.",ROBOT;PRIVACY,Md. Zia Uddin,2024,ICMLT,https://doi.org/10.1145/3674029.3674039,https://dblp.org/db/conf/icmlt/icmlt2024.html#Uddin24
Privacy-Aware Sensor Data Upload Management for Securely Receiving Smart Home Services.,ROBOT;PRIVACY,Sopicha Stirapongsasuti; Yugo Nakamura; Keiichi Yasumoto,2020,SMARTCOMP,https://doi.org/10.1109/SMARTCOMP50058.2020.00048,https://dblp.org/db/conf/smartcomp/smartcomp2020.html#Stirapongsasuti20
Privacy-Preserving Robot Vision with Anonymized Faces by Extreme Low Resolution.,ROBOT;PRIVACY,Myeung Un Kim; Harim Lee; Hyun Jong Yang; Michael S. Ryoo,2019,IROS,https://doi.org/10.1109/IROS40897.2019.8967681,https://dblp.org/db/conf/iros/iros2019.html#KimLYR19
Sensor Selection for Fine-Grained Behavior Verification that Respects Privacy.,ROBOT;PRIVACY,Rishi Phatak; Dylan A. Shell,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10341877,https://dblp.org/db/conf/iros/iros2023.html#PhatakS23
Sensor Selection for Fine-Grained Behavior Verification that Respects Privacy.,ROBOT;PRIVACY,Rishi Phatak; Dylan A. Shell,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10342376,https://dblp.org/db/conf/iros/iros2023.html#PhatakS23a
Robots as AI Double Agents: Privacy in Motion Planning.,ROBOT;PRIVACY,Rahul Shome; Zachary K. Kingston; Lydia E. Kavraki,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10341460,https://dblp.org/db/conf/iros/iros2023.html#ShomeKK23
BRNES: Enabling Security and Privacy-Aware Experience Sharing in Multiagent Robotic and Autonomous Systems.,ROBOT;ROBOT;PRIVACY,Md Tamjid Hossain; Hung Manh La; Shahriar Badsha; Anton Netchaev,2023,IROS,https://doi.org/10.1109/IROS55552.2023.10341559,https://dblp.org/db/conf/iros/iros2023.html#HossainLBN23
Privacy through Diffusion: A White-listing Approach to Sensor Data Anonymization.,ROBOT;PRIVACY,Xin Yang; Omid Ardakanian,2023,CPSIOTSEC@CCS,https://doi.org/10.1145/3605758.3623496,https://dblp.org/db/conf/cpsiotsec/cpsiotsec2023.html#YangA23
EP2AC: An Efficient Privacy-Preserving Data Access Control Scheme for Data-Oriented Wireless Sensor Networks.,ROBOT;PRIVACY,Piyi Yang; Tanveer A. Zia,2014,HPCC/CSS/ICESS,https://doi.org/10.1109/HPCC.2014.127,https://dblp.org/db/conf/hpcc/hpcc2014.html#YangZ14
Privacy requirements for embedded sensor devices.,ROBOT;PRIVACY,Thomas Scheffler; Bettina Schnor,2005,PIMRC,https://doi.org/10.1109/PIMRC.2005.1651551,https://dblp.org/db/conf/pimrc/pimrc2005.html#SchefflerS05
An Attack on Privacy Preserving Data Aggregation Protocol for Wireless Sensor Networks.,ROBOT;PRIVACY,Jaydip Sen; Subhamoy Maitra,2011,NordSec,https://doi.org/10.1007/978-3-642-29615-4_15,https://dblp.org/db/conf/nordsec/nordsec2011.html#SenM11
Key-Nets: Optical Transformation Convolutional Networks for Privacy Preserving Vision Sensors.,ROBOT;PRIVACY,Jeffrey Byrne; Brian DeCann; Scott Bloom,2020,BMVC,https://www.bmvc2020-conference.com/assets/papers/0101.pdf,https://dblp.org/db/conf/bmvc/bmvc2020.html#ByrneDB20
Privacy-Preserving Regression Modeling and Attack Analysis in Sensor Network.,ROBOT;PRIVACY,Jianjun Wu; Fengjuan Zhang,2015,CloudCom-Asia,https://doi.org/10.1007/978-3-319-28430-9_27,https://dblp.org/db/conf/cloudcom-asia/cloudcom-asia2015.html#WuZ15
Privacy-Aware Ant Routing for Wireless Multimedia Sensor Networks in Healthcare.,ROBOT;PRIVACY,Yasmine N. M. Saleh; Claude C. Chibelushi; Ayman A. Abdel-Hamid; Abdel-Hamid Soliman,2021,HPSR,https://doi.org/10.1109/HPSR52026.2021.9481823,https://dblp.org/db/conf/hpsr/hpsr2021.html#SalehCAS21
Security and privacy in unattended sensor networks.,ROBOT;PRIVACY,Gene Tsudik,2008,AINTEC,https://doi.org/10.1145/1503370.1503374,https://dblp.org/db/conf/aintec/aintec2008.html#Tsudik08
Providing Source-Location Privacy in Wireless Sensor Networks.,ROBOT;PRIVACY,Yun Li 0011; Jian Ren 0001,2009,WASA,https://doi.org/10.1007/978-3-642-03417-6_33,https://dblp.org/db/conf/wasa/wasa2009.html#LiR09
Privacy and Reciprocity in Sensor-Networks.,ROBOT;PRIVACY,Martin Heine,2010,AlgoSyn,,https://dblp.org/db/conf/dagstuhl/algosyn2010.html#Heine10
Towards fake sources for source location privacy in wireless sensor networks with multiple sources.,ROBOT;PRIVACY,Joanna F. Laikin; Matthew Bradbury; Chen Gu; Matthew Leeke,2016,ICCS,https://doi.org/10.1109/ICCS.2016.7833572,https://dblp.org/db/conf/iccoms/iccoms2016.html#LaikinBGL16
Privacy and security challenges for autonomous agents : A study of two social humanoid service robots.,ROBOT;PRIVACY,Dennis Bistr; Magnus Westerlund; Bob Duncan; Martin Gilje Jaatun,2022,CloudCom,https://doi.org/10.1109/CloudCom55334.2022.00040,https://dblp.org/db/conf/cloudcom/cloudcom2022.html#BistromWDJ22
A Footprint Matching Method for Walking Users in Privacy-Aware User Tracking System Using Pressure Sensor Sheets.,ROBOT;PRIVACY,Ryoya Wada; Shigeaki Tagashira; Masaki Ogino; Shigemi Ishida; Akira Fukuda,2016,ICA,https://doi.ieeecomputersociety.org/10.1109/ICA.2016.049,https://dblp.org/db/conf/ica2/ica2016.html#WadaTOIF16
Privacy in Sensor Webs and Distributed Information Systems.,ROBOT;PRIVACY,J. D. Tygar,2002,ISSS,https://doi.org/10.1007/3-540-36532-X_6,https://dblp.org/db/conf/isss2/isss2002.html#Tygar02
Sensor source location privacy based on random perturbations.,ROBOT;PRIVACY,Uthaiwan Srimongkolpitak; Yi Yang,2012,CollaborateCom,https://doi.org/10.4108/icst.collaboratecom.2012.250621,https://dblp.org/db/conf/colcom/colcom2012.html#SrimongkolpitakY12
